Open,High,Low,Close,Adj Close,Volume,sma50,ema20,Position,Hold,Strategy
1051.329346,1146.494263,1050.219604,1143.386719,1143.386719,14657862919,1794.1228235600001,1344.940316076429,0,0.08385124964324955,0.0
1143.204712,1238.616943,1134.514038,1226.844727,1226.844727,16981552654,1763.6754554,1333.6931171166766,0,0.07045094643620886,0.0
1226.724731,1246.394287,1184.562012,1243.446899,1243.446899,12481946184,1734.64479866,1325.0982392007386,0,0.013441669635905387,0.0
1242.987549,1272.131226,1199.406372,1199.831665,1199.831665,12096607824,1705.9195716000002,1313.1680892767781,0,-0.03570601270743891,-0.0
1199.713135,1234.180786,1179.79248,1193.680664,1193.680664,12492225250,1679.4439856600002,1301.788334488444,0,-0.005139739174385888,-0.0
1193.254028,1229.739014,1141.159668,1144.579224,1144.579224,14023205651,1657.42696174,1286.8160382513665,0,-0.04200444910396986,-0.0
1144.524414,1152.684814,1092.099121,1098.943848,1098.943848,15386286815,1632.5356189799998,1268.9234487035278,0,-0.040687499114299065,-0.0
1099.353149,1103.69043,1009.094849,1067.298828,1067.298828,16350755497,1612.4394226799998,1249.7211038745336,0,-0.029218583555415498,-0.0
1068.316772,1100.223877,1040.150757,1059.767334,1059.767334,17499453625,1594.4007386,1231.6302686483136,0,-0.007081609034436722,-0.0
1060.121216,1073.052612,1033.962158,1066.512817,1066.512817,9935603640,1575.44263068,1215.9047970627018,0,0.006344888867600126,0.0
1066.467407,1083.418945,1044.005615,1073.766968,1073.766968,8557248150,1555.7924915199997,1202.367860961447,0,0.006778720080247914,0.0
1073.794312,1152.943848,1048.396362,1151.059082,1151.059082,13670889311,1535.8995374200001,1197.4813105841515,0,0.0695094626862751,0.0
1150.509766,1165.682739,1086.829956,1134.541016,1134.541016,16195518291,1518.1358387,1191.4869968142157,0,-0.014454281483090184,-0.0
1134.822266,1193.636719,1116.247559,1186.973999,1186.973999,15373536703,1500.0671350799998,1191.0571874985749,0,0.045179032629824235,0.0
1186.960938,1246.894897,1165.623169,1237.593384,1237.593384,14230795894,1486.4858801999999,1195.4892062130061,0,0.04176146384619487,0.0
1237.580322,1262.885742,1200.632202,1222.506226,1222.506226,16315929082,1470.5692810799999,1198.0622557165345,0,-0.012265639235333069,-0.0
1222.306885,1228.767944,1209.377563,1216.978271,1216.978271,8821353104,1455.68253302,1199.8637809816298,0,-0.0045320759108562324,-0.0
1216.904419,1216.904419,1157.175537,1168.401611,1168.401611,10984558039,1439.56019902,1196.8673838405173,0,-0.04073428894647559,-0.0
1168.139038,1169.193848,1095.002808,1097.236572,1097.236572,12064180410,1420.6415271399999,1187.378735093787,0,-0.06284185869519822,-0.0
1097.259155,1097.259155,1038.13562,1038.19165,1038.19165,12583282453,1401.96172244,1173.170441275312,0,-0.055314410031605234,-0.0
1038.186646,1113.587158,1019.220337,1113.587158,1113.587158,18302588147,1384.65380984,1167.4958428681325,0,0.07010607695081174,0.0
1113.515747,1202.953369,1077.405762,1191.526245,1191.526245,16688640823,1369.5877771199998,1169.7844525949797,0,0.06764856560784147,0.0
1191.674805,1275.778198,1182.903198,1233.12915,1233.12915,17411448225,1358.17209352,1175.8172809192736,0,0.03431991905145477,0.0
1232.791626,1377.94458,1195.605957,1352.626465,1352.626465,18364013796,1350.72616578,1192.656250831739,0,0.0924932687658572,0.0
1353.205078,1378.41748,1329.763306,1338.635742,1338.635742,16079711737,1342.34004518,1206.5590595144422,0,-0.010397239629420659,-0.0
1338.80603,1578.717896,1338.80603,1578.717896,1578.717896,27440420623,1337.67378298,1242.002758227379,0,0.16496206704171926,0.0
1578.383911,1607.033081,1501.797485,1542.97522,1542.97522,27753529276,1328.6044617,1270.6668022057431,0,-0.02290054577262787,-0.0
1542.954346,1612.645752,1500.803223,1520.200684,1520.200684,22942708340,1320.16191532,1294.4319338052107,0,-0.014870158537458844,-0.0
1520.374512,1595.761963,1472.185425,1576.749512,1576.749512,20009556587,1315.22551884,1321.3193222047294,1,0.036523101973692844,0.0
1576.745361,1641.209229,1523.641724,1537.405151,1537.405151,18926100582,1309.2906116,1341.8989249471465,1,-0.02526942867509142,-0.02526942867509142
1536.457397,1591.632568,1495.678101,1549.297485,1549.297485,14998811383,1304.77498904,1361.651168761713,1,0.007705564315936479,0.007705564315936479
1549.222534,1654.428711,1548.671143,1599.476685,1599.476685,17217849557,1300.7323328,1384.3012179272735,1,0.03187491116602723,0.03187491116602723
1599.157227,1605.336914,1445.383423,1445.383423,1445.383423,20585056021,1293.53590214,1390.1185707913446,1,-0.10130187286765231,-0.10130187286765231
1445.151123,1445.151123,1362.95166,1441.806763,1441.806763,18238563509,1285.18624394,1395.041255763599,1,-0.0024776073616244784,-0.0024776073616244784
1443.726807,1636.799438,1423.618896,1636.232666,1636.232666,23007524016,1281.62993046,1418.0118662623108,1,0.12649942080839532,0.12649942080839532
1636.231934,1774.576416,1604.890991,1725.46814,1725.46814,27231399966,1280.26784794,1447.2934161420987,1,0.05310195472200131,0.05310195472200131
1725.623901,1759.884033,1662.791138,1727.406982,1727.406982,23249531113,1279.01946658,1473.9708986047626,1,0.0011230305963969758,0.0011230305963969758
1727.06189,1738.016846,1678.108032,1695.969482,1695.969482,15576977870,1279.6380115,1495.1136208328853,1,-0.0183668866645389,-0.0183668866645389
1695.884766,1745.883179,1672.612793,1681.517334,1681.517334,14200735370,1282.67508914,1512.8663554202333,1,-0.008557982306000135,-0.008557982306000135
1681.445557,1700.170898,1613.416016,1635.195801,1635.195801,16191371176,1286.4746741,1524.5167788087847,1,-0.027934007655695238,-0.027934007655695238
1634.645874,1672.629761,1567.851074,1632.945435,1632.945435,20426082309,1295.04192752,1534.843317493664,1,-0.0013771536743103704,-0.0013771536743103704
1633.05127,1678.098267,1595.634521,1618.874512,1618.874512,16786218830,1303.18616092,1542.8462883990305,1,-0.00865423735037125,-0.00865423735037125
1618.886719,1658.511597,1585.326538,1608.205811,1608.205811,14467440626,1310.6861487200001,1549.0710048372189,1,-0.006612007635733665,-0.006612007635733665
1607.523926,1732.254639,1606.49707,1732.254639,1732.254639,18546491876,1323.97662724,1566.5170652336765,1,0.07430466505975285,0.07430466505975285
1732.661133,1744.326416,1691.658081,1691.658081,1691.658081,11757911705,1336.0794031199998,1578.4352572114228,1,-0.023714658565757808,-0.023714658565757808
1691.777954,1724.789185,1672.908447,1699.35083,1699.35083,10252090340,1350.1936841200002,1589.9510260484312,1,0.00453715245146857,0.00453715245146857
1699.693481,1806.886475,1697.407959,1775.516113,1775.516113,16841424404,1363.1508765,1607.6238914723917,1,0.04384483512251883,0.04384483512251883
1776.071289,1786.122559,1675.849854,1703.025024,1703.025024,16368619692,1374.65852786,1616.709713617879,1,-0.04168505290802958,-0.04168505290802958
1702.906494,1869.400635,1665.090454,1851.742676,1851.742676,23512477984,1389.19688968,1639.0938052733209,1,0.08372108708402119,0.08372108708402119
1851.828369,1927.939209,1851.828369,1881.224121,1881.224121,23826986482,1405.7929345999999,1662.1538353425299,1,0.01579551041545549,0.01579551041545549
1880.89917,1957.552979,1860.083496,1957.24646,1957.24646,17168141904,1422.07012942,1690.257894833719,1,0.03961592500278045,0.03961592500278045
1957.333984,2013.755737,1948.595215,1981.336548,1981.336548,16038975216,1437.15996584,1717.9796713257474,1,0.01223302307833782,0.01223302307833782
1981.782471,2022.791504,1919.010132,1936.802002,1936.802002,14062754456,1451.0270679,1738.8198932947248,1,-0.02273348091752625,-0.02273348091752625
1936.760498,2007.210327,1881.856812,1904.228149,1904.228149,20349931313,1465.11499758,1754.5730605047518,1,-0.016961404958897235,-0.016961404958897235
1902.83313,1910.745361,1862.273438,1878.139404,1878.139404,15637578930,1478.80417238,1766.3412836947762,1,-0.013795147282947917,-0.013795147282947917
1877.934326,1951.675659,1823.532227,1832.999634,1832.999634,20308508124,1492.57258058,1772.6896980095596,1,-0.02432783887822731,-0.02432783887822731
1833.715576,1876.376953,1826.957764,1847.007813,1847.007813,14999352229,1507.53385988,1779.7676137229353,1,0.00761316212614529,0.00761316212614529
1847.095337,1847.095337,1611.338867,1612.987305,1612.987305,25906358731,1518.44762942,1763.8837747969408,1,-0.13547900262669998,-0.13547900262669998
1612.650635,1652.21875,1534.298828,1577.003784,1577.003784,18334580263,1528.79235842,1746.0856804353268,1,-0.02256122121359531,-0.02256122121359531
1576.543579,1640.936523,1569.046509,1619.31897,1619.31897,15849221752,1539.8484814800001,1734.0126603938668,1,0.02647896449649209,0.02647896449649209
1619.16687,1622.778809,1535.014771,1622.505859,1622.505859,18557078599,1550.8232593000002,1723.3929650230223,1,0.001966108716356491,0.001966108716356491
1622.939331,1666.676514,1569.428589,1662.769897,1662.769897,18322041914,1561.0574755999999,1717.61933949702,1,0.024513043748072734,0.024513043748072734
1662.695435,1686.557739,1610.099243,1657.059204,1657.059204,16780932907,1571.50783936,1711.8517075449226,1,-0.0034403569936490605,-0.0034403569936490605
1657.336548,1718.183228,1656.856079,1696.457031,1696.457031,14818795695,1581.6975,1710.3855478739777,1,0.02349750945509168,0.02349750945509168
1696.324585,1698.561035,1498.77124,1507.782837,1507.782837,26713710143,1587.10128906,1691.090051600265,1,-0.11790172497180562,-0.11790172497180562
1508.156982,1517.150024,1454.282959,1491.39502,1491.39502,18120831899,1592.47906494,1672.0714771621444,1,-0.010928314943734217,-0.010928314943734217
1491.206787,1505.791992,1430.547363,1430.547363,1430.547363,12823572918,1596.75044678,1649.069180575273,1,-0.04165479461532382,-0.04165479461532382
1430.439453,1556.30957,1427.728394,1553.037354,1553.037354,17965837488,1604.4431616400002,1639.9232923300087,1,0.08215545431608581,0.08215545431608581
1553.188965,1600.461182,1480.831787,1523.838867,1523.838867,21835784470,1612.97520754,1628.8676327747698,1,-0.018979875318666285,-0.018979875318666285
1524.286499,1612.358887,1524.286499,1553.684937,1553.684937,20591680941,1623.28507328,1621.7073760343153,0,0.01939676678737265,0.01939676678737265
1553.756348,1593.082764,1520.188354,1586.176758,1586.176758,16434276817,1632.7368652800003,1618.3235076500948,0,0.020697077783784174,0.0
1586.017944,1643.183228,1551.87793,1577.220459,1577.220459,17708478709,1640.4507495600003,1614.4089315881808,0,-0.005662471271565007,-0.0
1577.213745,1579.454346,1541.672119,1556.872681,1556.872681,9516825994,1646.92562018,1608.9292886750206,0,-0.012984977148323735,-0.0
1556.895874,1578.009277,1543.698853,1577.641602,1577.641602,8884144998,1651.4259229200002,1605.9495089916854,0,0.013251957443727279,0.0
1577.884033,1621.661377,1559.78186,1617.183228,1617.183228,13060541168,1656.99687264,1607.0193869924772,0,0.0247548127644289,0.0
1617.240234,1680.595337,1561.748535,1561.748535,1561.748535,22946059125,1656.65748542,1602.7078772789077,0,-0.034879838378236404,-0.0
1560.906738,1651.051147,1500.013672,1629.906372,1629.906372,19560363854,1658.39610846,1605.298210109488,0,0.042716523337267026,0.0
1629.805176,1655.064087,1603.063843,1635.347656,1635.347656,17621046717,1660.6990479,1608.1600620990605,0,0.0033328427069269357,0.0
1635.187744,1735.809814,1632.836548,1719.085449,1719.085449,20242323690,1663.5457666400002,1618.7243846610547,0,0.04993701833173421,0.0
1718.961304,1784.497803,1710.296997,1776.203735,1776.203735,13130928217,1668.32173832,1633.7224180266687,0,0.03268591992702766,0.0
1775.976074,1782.729858,1730.164795,1761.800049,1761.800049,12464301922,1672.5717896,1645.9202876431766,0,-0.008142312137771755,-0.0
1762.084839,1778.163452,1698.293457,1713.765259,1713.765259,17688391310,1674.85756108,1652.3817134866836,0,-0.02764318578548301,-0.0
1713.962524,1745.779053,1564.03186,1580.787964,1580.787964,23066821734,1677.5656519,1645.5632611546184,0,-0.08076942160445538,-0.0
1574.858154,1642.157227,1564.03186,1634.755005,1634.755005,17897150206,1681.42461674,1644.533903425607,0,0.03356951496869615,0.0
1635.083008,1648.945679,1466.139404,1471.693481,1471.693481,26946275878,1678.13383304,1628.0729108136443,0,-0.10507918347790472,-0.0
1471.928345,1480.564209,1415.581299,1432.447754,1432.447754,16764804299,1672.2734253200001,1609.441943498059,0,-0.02702906856750258,-0.0
1432.876465,1473.060425,1415.042358,1469.741699,1469.741699,10798098671,1667.12011966,1596.1371583077675,0,0.025701973345602352,0.0
1469.705444,1469.705444,1331.494751,1335.329102,1335.329102,15762284723,1659.9073120599999,1571.298295802266,0,-0.0959088905613586,-0.0
1335.270752,1388.272217,1287.420898,1377.541382,1377.541382,18712714223,1653.8277930199997,1552.8452563925264,0,0.031122523149393073,0.0
1377.619019,1381.965698,1319.201416,1324.388184,1324.388184,14722317220,1647.6116406800002,1531.0874399741904,0,-0.03934969809775347,-0.0
1324.215576,1384.476929,1229.426758,1252.607788,1252.607788,20643507800,1640.00488774,1504.5655683576008,0,-0.05572299631774199,-0.0
1251.567383,1336.157837,1240.968262,1327.680176,1327.680176,18461527259,1634.1810010200002,1487.7193405140197,0,0.0582055821669062,0.0
1327.481201,1353.28833,1270.198364,1328.259521,1328.259521,18771106339,1628.5820752200002,1472.5326910364938,0,0.0004362636771031231,0.0
1328.244629,1346.255249,1312.640259,1317.993286,1317.993286,12098209717,1620.2968481599999,1457.8146524615897,0,-0.007759112416125314,-0.0
1317.938477,1333.371338,1275.627686,1294.216797,1294.216797,11802651633,1612.3480224800003,1442.2339043223906,0,-0.018204619754507406,-0.0
1294.386108,1335.526367,1282.049316,1335.32019,1335.32019,16034549271,1605.06740968,1432.0516458154962,0,0.031265383560289774,0.0
1335.337036,1396.891479,1308.991455,1330.127686,1330.127686,17870598937,1596.15964114,1422.344602023544,0,-0.0038961636543780953,-0.0
1329.541382,1351.964478,1267.869263,1337.410889,1337.410889,18994979566,1588.84735844,1414.2556769736827,0,0.005460630384946216,0.0
1337.554443,1348.107666,1293.193359,1335.652344,1335.652344,13796915736,1578.5255518,1406.7696452619034,0,-0.0013157528276848479,-0.0
1335.646484,1368.743408,1320.383179,1327.978638,1327.978638,14250100093,1567.4606421400001,1399.2657398083888,0,-0.005761854612573603,-0.0
1328.193726,1332.516479,1306.102539,1311.644409,1311.644409,6227961237,1554.5486011200003,1390.9208511599709,0,-0.012376341020396352,-0.0
1311.753418,1316.330078,1275.33606,1276.093506,1276.093506,7578351650,1540.44374028,1379.984913525688,0,-0.027478161259121746,-0.0
1276.163452,1326.554443,1271.150879,1323.439209,1323.439209,10153070907,1528.17648442,1374.5996083327652,0,0.036430346829651364,0.0
1323.27832,1364.970947,1320.07666,1362.126587,1362.126587,10139774963,1517.33445318,1373.4117015391687,0,0.028813335773920482,0.0
1361.9729,1362.451782,1320.855103,1352.837158,1352.837158,9774451820,1506.82840826,1371.4522212021052,0,-0.006843159705667704,-0.0
1352.806641,1380.404907,1349.449951,1351.709473,1351.709473,12033514861,1497.2026050399998,1369.5719594685713,0,-0.0008339180049073871,-0.0
1351.836426,1359.328125,1321.746094,1332.516968,1332.516968,10061619355,1486.9127881400002,1366.0429126620409,0,-0.014300456759458284,-0.0
1332.371338,1335.954834,1307.072998,1315.500488,1315.500488,5804676208,1480.9630518,1361.229348408513,0,-0.0128524184757575,-0.0
1315.460205,1327.668823,1309.344604,1322.604248,1322.604248,5486230123,1475.87506108,1357.550767417226,0,0.005385515648950318,0.0
1322.618652,1335.66272,1291.337646,1291.337646,1291.337646,8794491050,1469.3154346,1351.2447558536808,0,-0.02392409209701775,-0.0
1291.109619,1296.273926,1272.737671,1279.575684,1279.575684,9274845260,1462.4568310999998,1344.419129962854,0,-0.009150089912394568,-0.0
1279.7323,1303.075195,1277.527466,1294.906372,1294.906372,8355638578,1455.0995606,1339.7036292044868,0,0.011909866824567461,0.0
1294.424561,1297.564209,1275.206299,1276.60498,1276.60498,8796088320,1447.49047612,1333.6942340421547,0,-0.014234198104650497,-0.0
